number,state,created_at,updated_at,fixed_at,dismissed_at,dismissed_by,dismissed_reason,html_url,dependency_manifest,dependency_ecosystem,dependency_name,severity,ghsa_id,cve_id,cvss_score,repo_name,repo_owner,repo_owner_type,repo_owner_isadmin,repo_url,repo_isfork,repo_isprivate
49,open,2024-10-02T14:59:40Z,2024-10-02T14:59:40Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/49,webgoat/webgoat-lessons/vulnerable-components/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-74cv-f58x-f9wf,CVE-2021-21343,5.3,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
48,open,2024-10-02T14:59:40Z,2024-10-02T14:59:40Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/48,webgoat/webgoat-lessons/vulnerable-components/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-2p3x-qw9c-25hh,CVE-2021-21341,7.5,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
47,open,2024-10-02T14:59:40Z,2024-10-02T14:59:40Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/47,webgoat/webgoat-lessons/vulnerable-components/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-hvv8-336g-rx3m,CVE-2021-21342,5.3,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
46,open,2024-10-02T14:59:40Z,2024-10-02T14:59:40Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/46,webgoat/webgoat-lessons/vulnerable-components/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-4cch-wxpw-8p28,CVE-2020-26258,7.7,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
45,open,2024-10-02T14:59:40Z,2024-10-02T14:59:40Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/45,webgoat/webgoat-lessons/vulnerable-components/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-jfvx-7wrx-43fh,CVE-2020-26259,6.8,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
44,open,2024-10-02T14:59:40Z,2024-10-02T14:59:40Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/44,webgoat/webgoat-lessons/vulnerable-components/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-mw36-7c6c-q4q2,CVE-2020-26217,8.1,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
43,open,2024-10-02T14:59:40Z,2024-10-02T14:59:40Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/43,webgoat/webgoat-lessons/vulnerable-components/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-rgh3-987h-wpmw,CVE-2016-3674,7.5,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
42,open,2024-10-02T14:59:39Z,2024-10-02T14:59:39Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/42,webgoat/webgoat-lessons/vulnerable-components/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-7hwc-46rm-65jh,CVE-2017-7957,7.5,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
41,open,2024-10-02T14:59:39Z,2024-10-02T14:59:39Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/41,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-f8cc-g7j8-xxpm,CVE-2022-40151,7.5,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
40,open,2024-10-02T14:59:39Z,2024-10-02T14:59:39Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/40,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-j563-grx4-pjpv,CVE-2022-41966,8.2,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
39,open,2024-10-02T14:59:39Z,2024-10-02T14:59:39Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/39,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-rmr5-cpv2-vgjf,CVE-2021-43859,7.5,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
38,open,2024-10-02T14:59:39Z,2024-10-02T14:59:39Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/38,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-6w62-hx7r-mw68,CVE-2021-39154,8.6,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
37,open,2024-10-02T14:59:39Z,2024-10-02T14:59:39Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/37,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-2q8x-2p7f-574v,CVE-2021-39153,8.6,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
36,open,2024-10-02T14:59:39Z,2024-10-02T14:59:39Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/36,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-xw4p-crpj-vjx2,CVE-2021-39152,8.6,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
35,open,2024-10-02T14:59:38Z,2024-10-02T14:59:38Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/35,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-hph2-m3g5-xxv4,CVE-2021-39151,8.6,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
34,open,2024-10-02T14:59:38Z,2024-10-02T14:59:38Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/34,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-cxfm-5m4g-x7xp,CVE-2021-39150,8.6,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
33,open,2024-10-02T14:59:38Z,2024-10-02T14:59:38Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/33,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-3ccq-5vw3-2p6x,CVE-2021-39149,8.6,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
32,open,2024-10-02T14:59:38Z,2024-10-02T14:59:38Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/32,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-qrx8-8545-4wg2,CVE-2021-39148,8.6,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
31,open,2024-10-02T14:59:38Z,2024-10-02T14:59:38Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/31,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-h7v4-7xg3-hxcc,CVE-2021-39147,8.6,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
30,open,2024-10-02T14:59:38Z,2024-10-02T14:59:38Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/30,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-p8pq-r894-fm8f,CVE-2021-39146,8.6,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
29,open,2024-10-02T14:59:38Z,2024-10-02T14:59:38Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/29,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-8jrj-525p-826v,CVE-2021-39145,8.6,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
28,open,2024-10-02T14:59:38Z,2024-10-02T14:59:38Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/28,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-j9h8-phrw-h4fh,CVE-2021-39144,8.6,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
27,open,2024-10-02T14:59:37Z,2024-10-02T14:59:37Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/27,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-g5w6-mrj7-75h2,CVE-2021-39141,8.6,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
26,open,2024-10-02T14:59:37Z,2024-10-02T14:59:37Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/26,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-6wf9-jmg9-vxcc,CVE-2021-39140,6.5,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
25,open,2024-10-02T14:59:37Z,2024-10-02T14:59:37Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/25,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-64xx-cq4q-mf44,CVE-2021-39139,8.6,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
24,open,2024-10-02T14:59:37Z,2024-10-02T14:59:37Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/24,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-7chv-rrw6-w6fc,CVE-2021-29505,7.5,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
23,open,2024-10-02T14:59:37Z,2024-10-02T14:59:37Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/23,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,critical,GHSA-hf23-9pf7-388p,CVE-2019-10173,9.8,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
22,open,2024-10-02T14:59:37Z,2024-10-02T14:59:37Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/22,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-hrcp-8f3q-4w2c,CVE-2021-21351,5.4,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
21,open,2024-10-02T14:59:37Z,2024-10-02T14:59:37Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/21,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-43gc-mjxg-gvrq,CVE-2021-21350,5.3,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
20,open,2024-10-02T14:59:37Z,2024-10-02T14:59:37Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/20,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-f6hm-88x3-mfjv,CVE-2021-21349,6.1,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
19,open,2024-10-02T14:59:36Z,2024-10-02T14:59:36Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/19,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-56p8-3fh9-4cvq,CVE-2021-21348,5.3,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
18,open,2024-10-02T14:59:36Z,2024-10-02T14:59:36Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/18,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-qpfq-ph7r-qv6f,CVE-2021-21347,6.1,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
17,open,2024-10-02T14:59:36Z,2024-10-02T14:59:36Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/17,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-4hrm-m67v-5cxr,CVE-2021-21346,6.1,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
16,open,2024-10-02T14:59:36Z,2024-10-02T14:59:36Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/16,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-hwpc-8xqv-jvj4,CVE-2021-21345,5.8,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
15,open,2024-10-02T14:59:36Z,2024-10-02T14:59:36Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/15,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-59jw-jqf4-3wq3,CVE-2021-21344,5.3,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
14,open,2024-10-02T14:59:36Z,2024-10-02T14:59:36Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/14,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-74cv-f58x-f9wf,CVE-2021-21343,5.3,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
13,open,2024-10-02T14:59:36Z,2024-10-02T14:59:36Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/13,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-2p3x-qw9c-25hh,CVE-2021-21341,7.5,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
12,open,2024-10-02T14:59:36Z,2024-10-02T14:59:36Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/12,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-hvv8-336g-rx3m,CVE-2021-21342,5.3,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
11,open,2024-10-02T14:59:36Z,2024-10-02T14:59:36Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/11,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-4cch-wxpw-8p28,CVE-2020-26258,7.7,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
10,open,2024-10-02T14:59:35Z,2024-10-02T14:59:35Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/10,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-jfvx-7wrx-43fh,CVE-2020-26259,6.8,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
9,open,2024-10-02T14:59:35Z,2024-10-02T14:59:35Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/9,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-mw36-7c6c-q4q2,CVE-2020-26217,8.1,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
8,open,2024-10-02T14:59:35Z,2024-10-02T14:59:35Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/8,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-rgh3-987h-wpmw,CVE-2016-3674,7.5,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
7,open,2024-10-02T14:59:35Z,2024-10-02T14:59:35Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/7,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-7hwc-46rm-65jh,CVE-2017-7957,7.5,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
6,open,2024-10-02T14:59:35Z,2024-10-02T14:59:35Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/6,example-ghas-express-app/package-lock.json,npm,send,medium,GHSA-m6fv-jmcg-4jfg,CVE-2024-43799,5.0,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
5,open,2024-10-02T14:59:35Z,2024-10-02T14:59:35Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/5,example-ghas-express-app/package-lock.json,npm,serve-static,medium,GHSA-cm22-4g7w-348p,CVE-2024-43800,5.0,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
4,open,2024-10-02T14:59:35Z,2024-10-02T14:59:35Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/4,example-ghas-express-app/package-lock.json,npm,express,medium,GHSA-qw6h-vgh9-j6wx,CVE-2024-43796,5.0,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
3,open,2024-10-02T14:59:34Z,2024-10-02T14:59:34Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/3,example-ghas-express-app/package-lock.json,npm,body-parser,high,GHSA-qwcr-r2fm-qrc7,CVE-2024-45590,7.5,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
2,open,2024-10-02T14:59:34Z,2024-10-02T14:59:34Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/2,example-ghas-express-app/package-lock.json,npm,path-to-regexp,high,GHSA-9wv6-86v2-598j,CVE-2024-45296,7.5,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
1,open,2024-10-02T14:59:34Z,2024-10-02T14:59:34Z,,,,,https://github.com/ctcampbellcom/example-ghas-monorepo/security/dependabot/1,example-ghas-express-app/package-lock.json,npm,express,medium,GHSA-rv95-896h-c2vc,CVE-2024-29041,6.1,ctcampbellcom/example-ghas-monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-monorepo,True,True
247,open,2024-09-30T18:15:39Z,2024-09-30T18:15:39Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/247,packages/node/base/package-lock.json,npm,basic-auth-connect,high,GHSA-7p89-p6hx-q4fw,CVE-2024-47178,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
98,auto_dismissed,2024-09-30T12:45:58Z,2024-09-30T12:45:58Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/98,webgoat/webwolf/pom.xml,maven,org.webjars:bootstrap,medium,GHSA-9mvj-f7w8-pvh2,CVE-2024-6484,6.4,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
97,open,2024-09-30T12:45:58Z,2024-09-30T12:45:58Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/97,webgoat/webwolf/pom.xml,maven,org.webjars:bootstrap,medium,GHSA-4p24-vmcr-4gqj,CVE-2016-10735,6.1,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
